sub,run,bdc-bdcp,bdc-bdrp,bdc-bmtl_dennis,bdc-mni_zfclus1_lifg,bdc-mni_zfclus1_lins,bdc-mni_zfclus2,bdc-mni_zfclus3,bdc-mni_zfclus4_brainstem_aan_dr,bdc-mni_zfclus4_brainstem_aan_ppn,bdc-mni_zfclus4_brainstem,bdc-mni_zfclus4_parahipp,bdc-mni_zfclus5,bdc-mni_zfclus6,bdcp-bdrp,bdcp-bmtl_dennis,bdcp-mni_zfclus1_lifg,bdcp-mni_zfclus1_lins,bdcp-mni_zfclus2,bdcp-mni_zfclus3,bdcp-mni_zfclus4_brainstem_aan_dr,bdcp-mni_zfclus4_brainstem_aan_ppn,bdcp-mni_zfclus4_brainstem,bdcp-mni_zfclus4_parahipp,bdcp-mni_zfclus5,bdcp-mni_zfclus6,bdrp-bmtl_dennis,bdrp-mni_zfclus1_lifg,bdrp-mni_zfclus1_lins,bdrp-mni_zfclus2,bdrp-mni_zfclus3,bdrp-mni_zfclus4_brainstem_aan_dr,bdrp-mni_zfclus4_brainstem_aan_ppn,bdrp-mni_zfclus4_brainstem,bdrp-mni_zfclus4_parahipp,bdrp-mni_zfclus5,bdrp-mni_zfclus6,bmtl_dennis-mni_zfclus1_lifg,bmtl_dennis-mni_zfclus1_lins,bmtl_dennis-mni_zfclus2,bmtl_dennis-mni_zfclus3,bmtl_dennis-mni_zfclus4_brainstem_aan_dr,bmtl_dennis-mni_zfclus4_brainstem_aan_ppn,bmtl_dennis-mni_zfclus4_brainstem,bmtl_dennis-mni_zfclus4_parahipp,bmtl_dennis-mni_zfclus5,bmtl_dennis-mni_zfclus6,mni_zfclus1_lifg-mni_zfclus1_lins,mni_zfclus1_lifg-mni_zfclus2,mni_zfclus1_lifg-mni_zfclus3,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lifg-mni_zfclus4_brainstem,mni_zfclus1_lifg-mni_zfclus4_parahipp,mni_zfclus1_lifg-mni_zfclus5,mni_zfclus1_lifg-mni_zfclus6,mni_zfclus1_lins-mni_zfclus2,mni_zfclus1_lins-mni_zfclus3,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lins-mni_zfclus4_brainstem,mni_zfclus1_lins-mni_zfclus4_parahipp,mni_zfclus1_lins-mni_zfclus5,mni_zfclus1_lins-mni_zfclus6,mni_zfclus2-mni_zfclus3,mni_zfclus2-mni_zfclus4_brainstem_aan_dr,mni_zfclus2-mni_zfclus4_brainstem_aan_ppn,mni_zfclus2-mni_zfclus4_brainstem,mni_zfclus2-mni_zfclus4_parahipp,mni_zfclus2-mni_zfclus5,mni_zfclus2-mni_zfclus6,mni_zfclus3-mni_zfclus4_brainstem_aan_dr,mni_zfclus3-mni_zfclus4_brainstem_aan_ppn,mni_zfclus3-mni_zfclus4_brainstem,mni_zfclus3-mni_zfclus4_parahipp,mni_zfclus3-mni_zfclus5,mni_zfclus3-mni_zfclus6,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem_aan_ppn,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_dr-mni_zfclus5,mni_zfclus4_brainstem_aan_dr-mni_zfclus6,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_ppn-mni_zfclus5,mni_zfclus4_brainstem_aan_ppn-mni_zfclus6,mni_zfclus4_brainstem-mni_zfclus4_parahipp,mni_zfclus4_brainstem-mni_zfclus5,mni_zfclus4_brainstem-mni_zfclus6,mni_zfclus4_parahipp-mni_zfclus5,mni_zfclus4_parahipp-mni_zfclus6,mni_zfclus5-mni_zfclus6
120,6,0.24933,0.38581,-0.13435,0.28334,0.048677,-0.04267,0.059096,-0.085968,0.094368,-0.12866,-0.25791,0.048025,0.24071,0.75862,-0.021087,0.56584,0.3836,-0.067513,-0.0096976,0.099461,0.15886,0.2152,0.074182,-0.19828,-0.11703,-0.076302,0.5805,0.12799,0.23566,0.092824,0.12707,0.10972,0.048416,-0.14915,-0.057188,-0.024316,0.03647,-0.20215,0.15926,0.10877,0.44196,0.50229,0.47175,0.65658,0.022443,-0.19659,0.20329,0.1758,-0.043724,0.09794,0.33178,0.17189,-0.099122,-0.013859,0.057866,-0.034925,-0.0053892,-0.095631,-0.037186,0.0020368,0.07004,0.028329,0.069958,0.64603,-0.00065737,0.0218,-0.14869,-0.10643,0.42753,0.30003,-0.04033,-0.01527,-0.10524,-0.10743,0.22102,0.53106,0.86682,1.5603,0.51101,0.1288,-0.041003,1.0147,0.42896,0.13828,-0.092867,0.62156,0.059148,-0.057759,0.031059,-0.31597,0.61634
121,0,0.37175,0.47291,-0.097092,0.17909,0.13231,-0.31979,-0.22348,-0.43303,-0.26854,-0.43455,-0.42162,-0.083015,-0.22608,1.256,-0.13337,-0.06436,0.10029,0.21028,0.42379,-0.28304,-0.3926,-0.34642,-0.094424,0.59665,0.47373,-0.014576,-0.19435,0.12386,0.25142,0.44942,-0.32854,-0.32676,-0.34049,-0.11128,0.48794,0.39978,0.070004,0.24141,0.28589,0.051433,0.68437,0.7058,0.79263,0.70898,0.05906,0.089192,0.45405,-0.20197,-0.26505,0.12293,0.12512,0.16227,0.21253,-0.15964,-0.29429,0.26418,0.15817,0.16404,0.11994,0.13657,0.28998,0.20435,0.09902,0.84181,0.17028,0.035944,0.17337,0.52015,0.41385,0.64827,0.058185,-0.29231,-0.023168,0.29511,0.80857,1.1955,1.1265,1.7419,0.90916,-0.0064014,0.099904,1.2793,0.61064,-0.25992,-0.21217,1.0085,-0.085377,0.038385,0.13938,0.33419,1.2316
121,1,0.11719,0.61257,0.19777,-0.090362,0.073586,-0.30747,-0.1841,-0.30935,-0.31595,-0.34064,-0.26487,-0.051046,0.19823,0.75481,0.10846,0.093807,-0.34278,-0.11094,0.18106,0.0064218,-0.15667,-0.041282,0.39742,0.00085958,0.31453,0.24756,-0.048717,-0.057213,-0.13907,-0.049875,-0.08456,-0.086019,-0.086331,0.10252,-0.035038,0.31977,-0.089282,0.037292,0.017583,0.043104,0.0086585,0.066533,0.099852,0.28427,0.018275,0.34687,0.43665,0.17973,0.032801,0.074326,-0.12005,-0.068539,-0.057785,0.18833,0.10124,0.3014,-0.25176,0.028458,-0.082491,-0.10369,-0.34379,0.41348,0.11384,0.38461,0.28317,0.35216,0.26627,0.30823,0.19824,0.11722,0.025396,0.066779,0.016034,0.20869,-0.10219,-0.075387,1.0718,1.4909,0.47822,0.032966,-0.090244,1.3614,0.37483,-0.19575,-0.054644,0.55051,-0.11265,-0.022838,-0.025151,0.20722,0.39832
121,2,0.23409,0.48422,-0.17105,-0.22819,-0.00032565,-0.11614,0.080793,-0.17022,-0.15407,-0.1436,-0.2777,-0.11109,0.10267,0.74985,-0.12714,0.46089,0.19912,-0.30823,0.2045,0.22151,0.13936,0.19747,0.28328,0.1754,0.093423,0.16797,0.097906,0.35901,-0.025268,0.26989,0.026877,-0.054328,-0.0060965,0.11924,0.099632,0.060211,-0.014362,0.286,0.21382,-0.23178,0.16165,0.21405,0.26221,0.23218,0.088734,0.049546,0.57981,-0.20911,-0.057312,0.081192,0.1273,0.16375,0.38572,0.056749,0.2373,0.062964,-0.044278,0.24205,0.33882,0.36385,0.34039,0.097446,0.25957,0.41584,0.32229,0.34761,0.35282,0.047427,0.1798,-0.28198,0.32292,0.2811,0.28933,0.28027,0.28913,0.070517,1.196,1.714,0.71299,0.21758,-0.027713,1.5861,0.55107,0.18535,0.040048,0.71465,0.15393,-0.016818,0.44964,0.32629,0.71276
121,4,0.58222,0.7499,0.022328,-0.20537,-0.12637,-0.11704,-0.015901,0.15711,0.022152,0.0032994,0.15549,0.23547,0.072143,0.90917,0.09524,-0.26966,-0.12853,-0.32762,0.084258,0.23682,-0.036624,0.0033899,0.1146,0.10726,-0.14885,0.02735,-0.44478,-0.14733,-0.26593,-0.16056,0.18458,0.037102,0.11545,0.25067,0.14523,-0.17049,0.30727,0.22199,-0.080536,-0.092303,-0.11339,-0.082496,-0.062997,0.39374,-0.23699,-0.046675,0.48674,0.47659,0.10781,-0.1131,-0.043595,0.016636,-0.086719,-0.067478,0.033452,0.11619,0.10916,0.0090198,0.078194,0.097593,-0.062317,0.062953,0.062328,0.47033,-0.1163,0.0488,-0.13185,-0.40982,0.32347,0.29741,0.12466,0.035234,-0.10581,-0.44362,0.36225,0.44274,0.78464,1.0491,0.04686,-0.054419,-0.27402,1.0382,-0.073735,-0.24601,-0.3021,0.25642,-0.27028,-0.4542,-0.077687,-0.16589,0.74248
121,5,0.10386,0.36214,0.088298,-0.22493,-0.0054972,-0.21846,0.041015,-0.14125,0.062445,-0.055262,-0.052065,-0.18043,-0.16282,0.93109,-0.25861,0.077629,-0.11673,0.10075,-0.1638,-0.26169,-0.15548,-0.15953,-0.034202,0.47924,0.29811,-0.20956,-0.12033,0.082034,-0.014475,-0.11996,-0.1487,-0.061643,-0.10593,0.073555,0.36757,0.23549,-0.1687,-0.17858,-0.16461,0.048842,0.11216,0.065278,0.38754,0.54515,-0.16382,0.16273,0.52194,0.20531,-0.14263,-0.1449,0.065166,-0.03311,-0.29498,-0.0070952,-0.13432,0.30592,0.1498,-0.10162,-0.072669,-0.12607,-0.11354,0.013985,0.022329,0.53104,0.14358,0.12475,0.18341,0.18897,0.48782,0.3726,0.4361,0.28327,0.37271,0.36683,0.073273,0.50207,0.88545,1.1461,0.5205,0.011436,0.13767,1.1283,0.27649,0.039305,0.10024,0.65562,0.016444,0.22403,0.10439,0.41228,0.56658
121,6,0.062695,0.2775,-0.10558,-0.069008,-0.0071477,0.011575,-0.047687,0.21832,0.17243,0.16773,-0.11724,-0.15896,-0.44964,0.62954,0.16553,0.10825,0.29662,0.062393,-0.075428,0.31627,0.21815,0.22789,0.30615,-0.035966,-0.15091,0.29268,-0.25268,-0.0061809,0.032211,-0.088365,0.21417,0.088249,0.12936,0.23483,-0.18487,-0.10263,-0.046296,0.016712,-0.0095798,-0.18946,0.044126,-0.054759,0.15403,0.43093,-0.18812,-0.048645,0.44371,-0.058353,0.096564,0.11132,0.026664,0.15068,0.26594,0.14033,0.18788,-0.26415,-0.15708,0.3049,0.22628,0.35466,0.39276,-0.010651,0.098757,0.84926,0.0078405,0.092225,0.016014,-0.24447,0.46173,0.018473,-0.11228,-0.06187,-0.12027,-0.17609,0.93575,0.30794,0.98146,1.2414,0.6454,-0.072513,-0.080809,1.2969,0.35859,-0.060207,-0.019015,0.61168,-0.16057,0.018141,-0.044611,0.19478,0.59166
200,0,0.42561,0.54437,0.17826,0.073062,0.022675,-0.12935,-0.059247,-0.046544,0.039348,-0.051258,0.0086509,-0.2867,-0.12051,0.91476,0.059081,0.16273,0.25682,0.37853,0.29146,-0.27933,-0.25365,-0.41418,-0.035549,0.15479,0.16307,0.25085,-0.0055555,0.13447,0.085423,0.12354,-0.091497,0.038495,-0.13059,0.047046,0.020169,0.0037823,0.11921,0.16605,0.20816,0.23254,-0.23582,0.047511,0.018464,0.35525,0.29201,-0.17945,0.35781,0.1805,0.034953,-0.28584,-0.24882,-0.35533,0.24166,0.028906,-0.25973,0.073498,0.02137,-0.23484,-0.2077,-0.38223,0.35131,0.10988,-0.041152,0.84254,-0.10292,-0.19252,-0.069475,0.18283,0.47638,0.26016,-0.096497,-0.04813,0.027441,0.25954,0.36363,0.4789,0.64559,0.93683,-0.00067557,-0.16799,0.066154,1.1297,0.14895,-0.038092,0.14864,0.19027,-0.037291,-0.0059581,0.31697,0.081897,0.45856
200,1,0.29847,0.72715,-0.46793,0.089928,0.073623,0.16567,0.03485,-0.30258,0.028943,-0.13583,-0.28418,-0.043371,0.052592,0.9899,-0.15238,0.062562,-0.15832,-0.042497,-0.025488,0.013179,0.17318,0.17913,-0.080182,-0.091649,-0.075973,-0.31571,0.047895,0.0035633,-0.02905,-0.14383,-0.026622,0.29364,0.21361,-0.064354,-0.0020157,-0.033668,-0.11554,-0.04425,-0.13325,0.11223,-0.10548,0.095554,-0.048926,0.2885,-0.0051403,0.10357,-0.033741,-0.10091,-0.15851,0.022547,0.047633,0.11126,-0.1496,0.15829,-0.17044,0.23578,0.043265,-0.014381,0.056411,0.10009,-0.10818,-0.16396,-0.40764,0.81619,-0.20925,0.0025424,-0.097845,-0.29848,0.054009,0.24105,-0.14641,0.011227,-0.053107,-0.088064,0.071479,0.34427,0.60414,1.2445,0.62644,0.43036,-0.021926,1.0981,0.55745,0.35588,0.19353,0.65142,0.51045,-0.012421,0.43681,0.29796,0.63663
200,2,0.33156,0.70846,-0.28521,0.15884,0.22662,0.21535,0.10032,-0.16161,-0.063386,-0.20623,-0.30438,0.36719,0.077419,0.35784,-0.36387,0.19292,-0.050755,0.0027489,0.044444,-0.1079,0.057645,-0.10517,-0.19327,-0.046767,-0.21409,-0.2773,0.072928,0.069466,0.14109,0.052397,-0.12503,-0.13073,-0.21823,-0.23492,0.14544,0.018137,0.077111,0.31415,-0.00011699,-0.015304,0.2136,0.1808,0.25808,0.31072,-0.13658,-0.14532,0.22813,-0.10862,-0.075202,0.020327,0.050712,0.028425,-0.072542,0.10774,-0.13059,0.090079,-0.12485,-0.2034,-0.19603,-0.15548,-0.32967,0.1277,-0.087145,0.97375,-0.17403,0.041105,-0.051068,0.12199,0.73421,0.60023,-0.05225,-0.011383,-0.02379,0.12953,0.4726,0.61988,0.76456,1.4759,0.78974,-0.20157,-0.13483,1.1227,0.64927,0.1571,0.17246,0.87106,-0.067951,-0.0061286,0.046299,0.17722,0.80192
200,4,0.17725,0.70339,-0.0087769,0.46619,0.58249,0.034546,-0.073167,0.12543,0.14266,0.16699,-0.014313,-0.029897,0.059878,0.70774,0.10715,0.090479,0.24901,-0.23175,-0.38147,-0.013932,-0.14626,0.15816,-0.021822,0.053132,0.12356,0.031287,0.5497,0.57095,0.026295,-0.20188,-0.065338,-0.042109,0.06763,0.038489,0.0082994,0.10995,-0.16496,-0.030277,0.22162,0.33148,0.038185,0.059165,0.1519,0.59742,0.089854,0.11507,0.70996,0.2161,0.052597,-0.20488,-0.12404,-0.25763,-0.16619,-0.23281,-0.13223,0.29178,0.12387,-0.11838,-0.04595,-0.040166,-0.10073,0.031466,-0.019533,0.72528,0.24904,0.27102,0.11538,0.01713,0.38493,0.21169,0.21968,0.21255,0.13707,0.25249,0.10713,0.11287,0.8893,1.2326,0.33738,0.10258,0.09977,1.2124,0.42681,0.12225,0.22626,0.55405,0.15545,0.20535,0.050268,-0.026765,0.7885
200,5,0.11724,0.52357,-0.097904,0.47197,0.58674,-0.33691,-0.41143,0.23447,0.18253,0.21114,0.098198,-0.072998,-0.14942,0.69589,-0.35634,0.17363,0.34419,-0.091146,-0.060701,-0.090769,-0.29155,-0.22119,-0.18211,-0.47032,-0.40697,-0.30816,0.33582,0.52719,-0.12273,-0.11537,0.24877,0.094502,0.16434,-0.03514,-0.23107,-0.25898,0.0085787,-0.055523,0.095671,0.079759,0.11815,0.2358,0.30948,0.61154,0.6485,0.66677,0.57157,-0.067265,-0.26431,0.12082,0.026494,0.085195,-0.25564,0.0056648,-0.22296,-0.39738,-0.48219,0.06135,-0.10516,0.018522,-0.16562,-0.28347,-0.38113,1.3065,-0.072581,-0.062679,-0.17345,0.010959,0.19977,0.14607,-0.078461,-0.059096,-0.19978,0.018999,0.2293,0.30725,0.62051,1.2193,0.60263,0.13368,0.16694,1.125,0.45593,0.24747,0.40651,0.691,0.28555,0.37304,0.60341,0.58707,1.1167
200,6,0.47075,0.48994,0.020776,0.38152,-0.092412,-0.044756,-0.12317,0.10723,-0.32457,0.066966,-0.009728,0.053999,-0.0010263,1.1543,0.015242,0.19774,0.066049,-0.26062,-0.44452,-0.146,-0.35591,-0.065454,-0.093548,0.096424,0.068253,-0.0089795,0.24377,0.21404,-0.17741,-0.38585,-0.069598,-0.34266,0.017173,0.030377,0.1251,0.14277,-0.22181,0.21851,-0.19039,-0.10024,0.11993,0.22471,0.18952,0.25011,-0.09476,-0.064922,0.30593,0.16284,0.053184,0.038472,-0.27746,-0.16008,-0.082852,0.18511,0.18384,0.047304,-0.10854,0.25881,0.16035,0.19821,-0.041838,-0.0030483,0.04643,1.0958,0.16633,-0.24204,-0.078035,-0.011459,0.82583,0.80181,0.065862,-0.17055,-0.20855,-0.052,0.6021,0.57244,0.46283,1.0248,0.40869,0.17443,0.1468,0.7937,0.45428,-0.20746,-0.15331,0.69147,0.037208,0.043926,0.23183,0.26291,1.7359
203,0,0.38781,0.49483,0.39511,-0.019429,0.29059,-0.15214,0.23621,0.17264,0.17462,0.22725,0.54104,0.19672,0.090092,0.74512,0.26553,0.03796,0.2864,0.25026,0.24825,0.11152,0.067408,0.25522,0.28854,0.16368,-0.042822,0.066802,0.27182,0.20511,-0.012113,0.14465,0.23613,0.091303,0.21245,0.23927,0.10567,-0.013855,-0.18189,0.28689,0.07147,0.27737,-0.12954,0.050439,0.18686,0.62532,0.2594,0.15995,0.14482,0.00355,-0.21637,-0.18014,-0.24743,-0.23766,-0.20045,-0.3371,-0.099156,0.15116,0.19929,-0.044575,-0.15635,0.056944,0.1612,0.18117,-0.036362,0.51917,-0.35153,-0.18167,-0.18245,0.14083,0.17638,0.088352,0.00030917,0.20135,0.17539,0.27198,0.70175,0.57282,0.63487,0.88707,0.25954,0.15509,0.066538,1.1267,0.20677,0.1878,0.14153,0.31456,0.226,0.072012,0.31457,0.13645,0.76039
203,1,0.14397,0.61427,0.022364,0.26913,-0.097496,-0.18315,-0.25691,0.21568,-0.036301,0.13665,0.054982,0.014285,-0.30195,0.94506,0.18857,-0.10444,-0.29748,0.1697,-0.066788,0.067266,-0.17189,0.01521,0.26776,-0.052195,-0.19395,0.039233,0.056157,-0.31117,0.10812,-0.11037,0.070878,-0.18702,-0.010787,0.1193,-0.09084,-0.26274,-0.4315,-0.47136,0.14383,0.15291,0.59125,0.27034,0.65905,0.61097,0.080363,-0.11652,0.36669,-0.41538,-0.35586,-0.15221,-0.15637,-0.25416,0.026598,0.12269,0.094939,0.020956,0.025336,-0.27058,-0.073676,-0.19802,-0.24189,0.19783,0.19715,0.8585,0.047895,-0.080886,0.091405,0.14017,0.41575,0.37581,0.060304,-0.012641,0.12102,0.15806,0.44069,0.77101,0.74991,1.4878,0.67914,-0.045497,-0.15974,1.0206,0.25914,-0.19937,-0.12575,0.6825,-0.01905,-0.14953,0.37816,0.070636,0.797
203,2,0.4144,0.43898,-0.035099,0.16147,0.17793,-0.011109,0.38847,-0.040208,0.0026303,-0.033027,-0.055329,0.25865,0.37661,1.2112,0.014573,0.16538,0.018044,-0.038072,-0.08624,0.2309,0.039287,0.17268,0.11797,-0.074585,-0.0024764,0.095189,0.17012,-0.023669,-0.084432,-0.077147,0.16197,-0.053818,0.10821,0.17532,-0.017387,0.068881,-0.033351,-0.28512,-0.016668,-0.32403,0.050204,-0.03527,0.25352,0.57503,0.24478,0.080758,0.29509,0.26846,0.15917,0.11979,-0.11516,0.078956,-0.084121,0.18589,0.21892,-0.080286,0.20158,0.080255,0.014708,0.099922,-0.0052095,0.14338,0.2105,0.49817,-0.1324,-0.011828,-0.11223,-0.34156,0.43137,0.3386,-0.028392,0.030947,-0.12195,-0.26999,0.4278,0.63032,0.56296,1.0988,0.15454,-0.22314,-0.16573,0.95868,0.036518,-0.12522,0.026551,0.28733,-0.096539,-0.011246,-0.030203,-0.090481,1.0899
203,4,0.095199,0.43318,0.18591,-0.25285,-0.027799,0.22161,0.17344,0.10714,0.24712,0.17206,0.15178,-0.093699,0.0031843,0.97688,0.016851,0.0047061,-0.17119,0.30322,-0.075687,-0.010237,0.37722,0.17165,0.14385,0.11194,-0.025736,0.12804,-0.24706,-0.13025,0.29731,0.059041,-0.061235,0.24244,0.073247,0.20522,0.096033,0.0019997,-0.19066,-0.20542,0.044461,0.16465,-0.074615,0.16635,0.16767,0.58405,0.19259,0.41005,0.71743,-0.29139,-0.37143,0.054992,0.026041,0.15764,-0.1789,-0.11576,-0.20321,-0.32231,-0.30394,0.12315,-0.045594,0.19828,-0.19998,-0.25639,-0.42663,0.51181,-0.0047288,0.23286,0.040974,0.18215,0.2751,0.13235,-0.090862,-0.16735,-0.27675,0.17406,0.86377,0.81781,0.61303,1.0164,0.29243,-0.16177,-0.16873,1.223,0.40967,-0.23307,-0.14324,0.40622,-0.28238,-0.26196,0.38266,0.43198,1.0176
203,5,0.32498,0.5084,0.25744,-0.2013,-0.0090002,-0.28986,-0.097181,0.20335,0.076317,0.2005,0.45365,-0.14234,-0.097439,0.81181,0.22037,-0.21162,0.12412,-0.15585,-0.057792,-0.10546,-0.28111,-0.13274,-0.0010935,0.20881,0.046066,0.30608,0.054338,0.1198,-0.21532,-0.10623,0.18678,0.010898,0.13522,0.20225,-0.18649,-0.15483,-0.17482,-0.088068,-0.075691,-0.14127,-0.1046,-0.34069,-0.055767,0.50843,-0.19618,-0.39645,0.45582,-0.044205,0.024875,0.38731,0.37656,0.29505,0.10812,0.013667,0.14961,-0.21835,-0.21507,0.072767,0.098376,0.11535,0.072532,-0.099607,-0.11522,0.76497,-0.066339,0.014201,-0.056984,-0.059506,0.31348,0.099381,-0.22865,0.062233,-0.11719,0.080871,0.68983,0.57918,0.68106,1.2281,0.21843,-0.27742,-0.10586,1.0948,0.33952,-0.095709,0.1116,0.34994,-0.18668,-0.043274,-0.13069,-0.13791,0.90393
203,6,0.36582,0.45454,0.092932,0.00092029,0.093958,0.014892,0.029854,-0.060595,0.26053,0.081543,0.066811,0.13712,0.046006,0.94058,-0.049926,-0.012609,-0.085708,-0.012506,0.020026,-0.22313,-0.012938,-0.095622,0.072002,0.21097,0.0066317,-0.052937,0.056763,-0.086929,-0.024294,0.00046114,-0.097546,0.012253,-0.026971,0.090632,0.30692,0.058242,0.15978,0.12868,0.10323,0.0065937,-0.21316,0.02875,-0.017167,0.26376,0.17498,-0.073711,0.41183,0.28857,0.36313,-0.095703,0.027429,0.019346,-0.055712,0.10222,0.18351,-0.059693,0.22168,-0.17549,0.18024,0.025934,-0.24959,-0.0080346,-0.15046,0.38433,-0.03548,-0.0067723,-0.023614,0.024331,0.42231,0.11451,0.17352,0.24514,0.1775,0.097883,0.43542,0.72639,0.43377,1.0341,0.29565,0.048518,0.068049,0.88423,0.24295,-0.041643,0.15906,0.36507,-0.044497,0.012507,0.075208,0.053366,0.29864
204,0,0.59087,0.845,-0.074518,-0.27467,0.082835,-0.087407,-0.023843,0.28996,0.017987,0.17104,-0.17106,0.3816,0.6053,1.1733,-0.049594,0.024013,0.071925,-0.022877,0.037667,0.05387,-0.1175,-0.078522,-0.31918,0.13547,0.35844,0.019706,-0.065614,-0.066407,0.031528,0.11617,0.16043,-0.15064,-0.036949,-0.19136,0.15732,0.40323,0.045909,-0.36241,0.081657,-0.14478,0.07659,-0.20684,0.052091,0.086255,-0.17816,-0.077224,-0.087686,0.03348,-0.034524,0.037147,0.14227,0.082797,0.028584,-0.22203,-0.17707,0.0053241,0.18994,-0.15033,0.1444,0.0127,-0.043762,0.35932,0.23009,0.91034,0.036689,0.12853,0.10188,0.16194,0.12756,-0.12148,-0.00094541,0.26815,0.13025,0.056611,0.26634,0.067184,0.48887,1.1215,-0.09687,-0.040164,0.1569,1.0237,0.21094,0.16399,-0.064514,0.03787,0.12294,0.06412,-0.17828,-0.24179,0.41279
204,1,0.56948,0.75053,-0.23914,0.13352,0.097675,0.07275,0.014592,-0.35036,-0.24509,-0.31942,-0.5615,-0.16399,-0.25207,1.1531,0.035598,0.14609,0.60003,0.091722,0.0057837,-0.24764,-0.13756,-0.20388,-0.12734,0.074532,0.018509,-0.043745,-0.12432,0.27568,0.049683,-0.035038,-0.33699,-0.31963,-0.35619,-0.29815,0.13834,0.086948,0.090551,0.29831,-0.26014,-0.42432,0.8919,0.92539,1.0708,0.93453,0.15334,0.096912,0.37216,0.023761,-0.0035009,0.14901,0.21696,0.22855,0.094415,-0.18322,-0.09547,-0.10997,-0.1649,0.025513,0.07429,0.14969,0.30626,0.14084,0.01475,0.95574,-0.26926,-0.12019,-0.34215,-0.21714,-0.29932,-0.24688,-0.19797,-0.13288,-0.30658,-0.17402,-0.17138,-0.11791,1.1055,1.4748,0.82594,0.24536,0.1835,1.5004,0.84461,0.015651,-0.031068,1.0706,0.14586,0.18042,0.23509,0.26554,0.74908
204,2,0.43574,0.55524,-0.081818,0.087663,0.18946,-0.021911,-0.0093465,-0.28849,-0.30296,-0.26602,0.16517,0.26832,-0.078683,1.1702,-0.037155,-0.25156,0.32631,-0.020362,-0.25228,-0.023171,0.0041284,-0.024166,0.012579,0.41379,-0.015386,-0.13677,-0.23787,0.25279,0.044202,-0.19078,0.031828,-0.099619,-0.038323,-0.055611,0.38824,-0.07331,0.056546,0.022186,-0.036383,-0.065431,-0.078379,0.23206,0.037758,0.038509,-0.24112,0.054868,0.15906,0.26015,0.37588,0.11788,-0.15597,0.18345,0.14674,0.12723,0.027393,0.21492,0.037707,0.15375,-0.28476,0.1148,0.19152,0.49567,0.41199,0.7434,0.4222,-0.35556,0.20696,0.17063,0.10744,0.018578,0.34431,-0.26973,0.23927,0.23705,0.15016,0.087161,0.28926,1.131,0.32675,0.28059,-0.12266,0.66274,-0.007298,-0.20863,-0.16368,0.34408,0.1862,-0.1188,0.1761,-0.20377,0.29442
204,4,0.45514,0.73407,-0.12561,0.019247,0.15049,-0.071583,-0.030004,-0.062084,-0.17252,-0.11733,-0.14782,-0.37452,-0.2656,0.91953,0.1857,0.13134,0.43035,0.063493,0.088072,0.10496,0.11137,0.35875,0.16585,0.33989,0.22513,-0.0355,0.25583,0.40204,0.11088,0.094703,-0.068982,-0.039799,0.071708,0.046349,-0.0064022,-0.15044,-0.026781,0.40505,-0.27212,-0.38759,0.66012,0.55215,0.99561,0.69786,0.31315,0.42672,0.35109,0.042986,-0.075413,-0.25578,-0.10613,-0.14335,-0.073138,0.13045,-0.095477,0.088719,-0.1612,-0.13756,-0.099451,0.16621,0.23431,0.37491,0.031016,1.2056,-0.16953,0.0092941,-0.095959,0.1341,0.40892,-0.047192,-0.081424,0.050341,-0.14671,0.18845,0.28838,0.057218,1.1749,1.1507,0.33949,0.10357,0.2053,1.0736,0.27772,0.17714,0.23182,0.43319,0.36073,0.38339,0.40049,0.29672,0.71191
204,5,0.10382,0.23191,0.01091,0.17882,-0.21441,-0.031824,-0.1384,0.0033111,-0.0087288,-0.038282,-0.11704,-0.18062,-0.41944,0.8755,-0.17931,0.17061,0.22785,0.31921,0.12267,0.11014,0.21484,0.34319,0.17543,0.020058,0.19882,-0.30105,-0.034919,0.21847,0.24971,-0.067355,0.022259,-0.034785,-0.0029719,-0.051043,0.22385,-0.094695,0.20864,-0.22983,-0.35012,-0.29346,0.36703,0.4922,0.43437,0.24169,-0.39733,-0.03783,-0.13081,-0.043402,0.071261,0.29768,0.15277,0.23872,0.069866,0.095123,0.083753,0.045004,-0.01194,0.0069488,0.017322,0.065624,-0.24272,0.032999,0.27817,0.92595,-0.14378,0.088278,0.044254,-0.026759,0.25567,0.31078,-0.1047,0.043859,0.065706,0.054628,0.095886,0.34012,0.79654,0.99239,0.14102,0.0078023,0.077028,1.475,0.2563,-0.15433,0.15606,0.27866,-0.16614,0.16544,-0.29547,0.00011961,0.13133
